reconstruct_smiles,raw_smiles,tanimoto_similarity,Concentration_mM,IE_abs
C(=N/c1ccc(Cc2ccc(/N=C/c3ccc4ccccc4n3)cc2)cc1)\c1cccc2cccc2n1,C(=N/c1ccc(Oc2ccc(Oc3ccc(/N=C/c4ccccn4)cc3)cc2)cc1)\c1ccccn1,0.352702703,1.0,0.05072399999999855
C(=N/c1ccc(Cc2ccc(/N=C/c3ccc4ccccc4n3)cc2)cc1)\c1cccc2cccc2n1,C(=N/c1ccc(Oc2ccc(Oc3ccc(/N=C/c4ccccn4)cc3)cc2)cc1)\c1ccccn1,0.352702703,0.5,0.04373500000000008
C(=N/c1ccc(Cc2ccc(/N=C/c3ccc4ccccc4n3)cc2)cc1)\c1cccc2cccc2n1,C(=N/c1ccc(Oc2ccc(Oc3ccc(/N=C/c4ccccn4)cc3)cc2)cc1)\c1ccccn1,0.352702703,5.0,0.049008000000000385
Cc1ccc(/C=C/C(=O)c2ccc(OCC(=O)O)cc2)cc1,COc1ccc(/C=C/C(=O)c2ccc(OCC(=O)O)cc2)cc1,0.953929539,1.0,0.015242999999999118
Cc1ccc(/C=C/C(=O)c2ccc(OCC(=O)O)cc2)cc1,COc1ccc(/C=C/C(=O)c2ccc(OCC(=O)O)cc2)cc1,0.953929539,0.1,0.08388275000000056
Cc1ccc(/C=C/C(=O)c2ccc(OCC(=O)O)cc2)cc1,COc1ccc(/C=C/C(=O)c2ccc(OCC(=O)O)cc2)cc1,0.953929539,0.01,0.10290799999999978
Cc1ccc(/C=C/C(=O)c2ccc(OCC(=O)O)cc2)cc1,COc1ccc(/C=C/C(=O)c2ccc(OCC(=O)O)cc2)cc1,0.953929539,0.001,0.06840600000000019
Cc1ccc(/C=N\N=c2\[nH]c(C(C)(O)O)c(-c3ccc(Cl)cc3)s2)cc1,CC(O)(O)c1[nH]/c(=N/N=C\c2ccc(Cl)cc2)sc1-c1ccc(Cl)cc1,0.979700855,0.1,0.1314340000000005
Cc1ccc(/C=N\N=c2\[nH]c(C(C)(O)O)c(-c3ccc(Cl)cc3)s2)cc1,CC(O)(O)c1[nH]/c(=N/N=C\c2ccc(Cl)cc2)sc1-c1ccc(Cl)cc1,0.979700855,0.01,0.14526850000000113
Cc1ccc(/C=N\N=c2\[nH]c(C(C)(O)O)c(-c3ccc(Cl)cc3)s2)cc1,CC(O)(O)c1[nH]/c(=N/N=C\c2ccc(Cl)cc2)sc1-c1ccc(Cl)cc1,0.979700855,0.5,0.13410000000000133
Cc1ccc(/C=N\N=c2\[nH]c(C(C)(O)O)c(-c3ccc(Cl)cc3)s2)cc1,CC(O)(O)c1[nH]/c(=N/N=C\c2ccc(Cl)cc2)sc1-c1ccc(Cl)cc1,0.979700855,0.05,0.13681500000000224
CCCCCCCCCCCC[N+](C)(C)CCOCCO.[Br-],CCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.388059701,1.0,0.07163100000000078
CCCCCCCCCCCC[N+](C)(C)CCOCCO.[Br-],CCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.388059701,1.0,0.07163100000000078
CCCCCCCCCCCC[N+](C)(C)CCOCCO.[Br-],CCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.388059701,0.1,0.09502500000000003
CCCCCCCCCCCC[N+](C)(C)CCOCCO.[Br-],CCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.388059701,0.01,0.17946799999999974
CCCCCCCCCCCC[N+](C)(C)CCOCCO.[Br-],CCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.388059701,0.01,0.07646799999999976
CCCCCCCCCCCC[N+](C)(C)CCOCCO.[Br-],CCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.388059701,0.5,0.09511883333333304
CCCCCCCCCCCC[N+](C)(C)CCOCCO.[Br-],CCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.388059701,0.5,0.09511883333333304
CCCCCCCCCCCC[N+](C)(C)CCOCCO.[Br-],CCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.388059701,0.05,0.06600249999999852
CCCCCCCCCCCC[N+](C)(C)CCOCCO.[Br-],CCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.388059701,0.05,0.06600249999999852
CCCCCCCCCCCC[N+](C)(C)CCOCCO.[Br-],CCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.388059701,0.005,0.0805864999999999
NC(=S)N/N=C/c1cccnc1,NC(=S)N/N=C/c1ccncc1,0.553191489,1.0,0.03534766666666456
NC(=S)N/N=C/c1cccnc1,NC(=S)N/N=C/c1ccncc1,0.553191489,0.5,0.028019178571429326
NC(=S)N/N=C/c1cccnc1,NC(=S)N/N=C/c1ccncc1,0.553191489,0.25,0.01870061904761855
C(=N/c1ccc(-c2ccc(/N=C/c3ccsc3)cc2)cc1)\c1ccsc1,Clc1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc(Cl)cc4)cc3)cc2)cc1,0.594444444,0.1,0.1935855000000012
C(=N/c1ccc(-c2ccc(/N=C/c3ccsc3)cc2)cc1)\c1ccsc1,Clc1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc(Cl)cc4)cc3)cc2)cc1,0.594444444,0.5,0.17754599999999876
C(=N/c1ccc(-c2ccc(/N=C/c3ccsc3)cc2)cc1)\c1ccsc1,Clc1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc(Cl)cc4)cc3)cc2)cc1,0.594444444,0.05,0.07898299999999947
C(=N/c1ccc(-c2ccc(/N=C/c3ccsc3)cc2)cc1)\c1ccsc1,Clc1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc(Cl)cc4)cc3)cc2)cc1,0.594444444,0.25,0.15259949999999867
CCCCCCNc1nc(NCCCN(C)C)nc(Nc2nc3ccccc3[nH]2)n1,CCCCCCCCNc1nc(NCCCN(C)C)nc(Sc2nnc(C)s2)n1,0.343324251,1.0,0.0037653333333347305
CCCCCCNc1nc(NCCCN(C)C)nc(Nc2nc3ccccc3[nH]2)n1,CCCCCCCCNc1nc(NCCCN(C)C)nc(Sc2nnc(C)s2)n1,0.343324251,0.1,0.014737125000000573
CCCCCCNc1nc(NCCCN(C)C)nc(Nc2nc3ccccc3[nH]2)n1,CCCCCCCCNc1nc(NCCCN(C)C)nc(Sc2nnc(C)s2)n1,0.343324251,0.5,0.0164431666666649
CCCCCCNc1nc(NCCCN(C)C)nc(Nc2nc3ccccc3[nH]2)n1,CCCCCCCCNc1nc(NCCCN(C)C)nc(Sc2nnc(C)s2)n1,0.343324251,0.05,0.03627020833333394
CCCCCCNc1nc(NCCCN(C)C)nc(Nc2nc3ccccc3[nH]2)n1,CCCCCCCCNc1nc(NCCCN(C)C)nc(Sc2nnc(C)s2)n1,0.343324251,0.25,0.02061948333333319
O=[N+]([O-])c1ccc(-c2nc3ccccc3[nH]2)cc1,Nc1ccc(-c2nc3ccccc3[nH]2)cc1,0.839328537,1.0,0.010646309523809183
O=[N+]([O-])c1ccc(-c2nc3ccccc3[nH]2)cc1,Nc1ccc(-c2nc3ccccc3[nH]2)cc1,0.839328537,0.1,0.0058591666666664155
O=[N+]([O-])c1ccc(-c2nc3ccccc3[nH]2)cc1,Nc1ccc(-c2nc3ccccc3[nH]2)cc1,0.839328537,0.5,0.014777869047617909
CN(C)c1ccc(/C=C/c2nc3ccccc3[nH]c2=O)cc1,O=c1[nH]c2ccccc2nc1/C=C/c1ccccc1,0.878378378,0.1,0.0008790000000008513
CN(C)c1ccc(/C=C/c2nc3ccccc3[nH]c2=O)cc1,O=c1[nH]c2ccccc2nc1/C=C/c1ccccc1,0.878378378,0.01,0.013019000000000225
CN(C)c1ccc(/C=C/c2nc3ccccc3[nH]c2=O)cc1,O=c1[nH]c2ccccc2nc1/C=C/c1ccccc1,0.878378378,0.05,0.007952499999999363
CN(C)c1ccc(/C=C/c2nc3ccccc3[nH]c2=O)cc1,O=c1[nH]c2ccccc2nc1/C=C/c1ccccc1,0.878378378,0.001,0.04045500000000224
CCC[n+]1ccc(C(=O)N/N=C/c2ccc(F)cc2)cc1.[I-],CCCCC[n+]1ccc(C(=O)N/N=C/c2ccc(F)cc2)cc1.[I-],0.951048951,1.0,0.015888999999999043
CCC[n+]1ccc(C(=O)N/N=C/c2ccc(F)cc2)cc1.[I-],CCCCC[n+]1ccc(C(=O)N/N=C/c2ccc(F)cc2)cc1.[I-],0.951048951,0.1,0.06941200000000097
CCC[n+]1ccc(C(=O)N/N=C/c2ccc(F)cc2)cc1.[I-],CCCCC[n+]1ccc(C(=O)N/N=C/c2ccc(F)cc2)cc1.[I-],0.951048951,0.5,0.019467500000002635
CCC[n+]1ccc(C(=O)N/N=C/c2ccc(F)cc2)cc1.[I-],CCCCC[n+]1ccc(C(=O)N/N=C/c2ccc(F)cc2)cc1.[I-],0.951048951,0.05,0.1070685000000004
CC1(C)COC(=S)N1,N(C(=S)NCCNCCNCCNCCN)C(C)=O,0.096638655,1.0,0.012586999999999793
CC1(C)COC(=S)N1,N(C(=S)NCCNCCNCCNCCN)C(C)=O,0.096638655,0.1,0.1496500000000015
CC1(C)COC(=S)N1,N(C(=S)NCCNCCNCCNCCN)C(C)=O,0.096638655,0.01,0.11195600000000117
Nc1nc(-c2ccc(O)cc2)cs1,COc1cccc(-c2cnc3ccccc3n2)c1OC,0.261704682,1.0,0.07114275000000014
Nc1nc(-c2ccc(O)cc2)cs1,COc1cccc(-c2cnc3ccccc3n2)c1OC,0.261704682,0.1,0.107788833333335
Nc1nc(-c2ccc(O)cc2)cs1,COc1cccc(-c2cnc3ccccc3n2)c1OC,0.261704682,0.01,0.11414783333333423
Nc1nc(-c2ccc(O)cc2)cs1,COc1cccc(-c2cnc3ccccc3n2)c1OC,0.261704682,0.001,0.06412099999999987
COc1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc(OC)cc4)cc3)cc2)cc1,Clc1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc(Cl)cc4)cc3)cc2)cc1,0.692090395,0.1,0.015245499999998802
COc1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc(OC)cc4)cc3)cc2)cc1,Clc1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc(Cl)cc4)cc3)cc2)cc1,0.692090395,0.5,0.008298833333332367
COc1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc(OC)cc4)cc3)cc2)cc1,Clc1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc(Cl)cc4)cc3)cc2)cc1,0.692090395,0.05,0.07051650000000009
COc1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc(OC)cc4)cc3)cc2)cc1,Clc1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc(Cl)cc4)cc3)cc2)cc1,0.692090395,0.25,0.010327999999998005
Nc1nc2ccccc2[nH]1,ClCc1nc2ccccc2[nH]1,0.505338078,1.0,0.33308850000000045
Nc1nc2ccccc2[nH]1,ClCc1nc2ccccc2[nH]1,0.505338078,0.1,0.6372959999999999
Nc1nc2ccccc2[nH]1,ClCc1nc2ccccc2[nH]1,0.505338078,0.5,0.5764960000000006
Nc1nc2ccccc2[nH]1,ClCc1nc2ccccc2[nH]1,0.505338078,5.0,0.247307500000001
[N-]=[N+]=NCc1cc(CN2CCCCC2)c(O)c2ncccc12,NCCNCc1ccc(O)c2ncccc12,0.679452055,1.0,0.08135433333333486
[N-]=[N+]=NCc1cc(CN2CCCCC2)c(O)c2ncccc12,NCCNCc1ccc(O)c2ncccc12,0.679452055,0.1,0.14908950000000232
[N-]=[N+]=NCc1cc(CN2CCCCC2)c(O)c2ncccc12,NCCNCc1ccc(O)c2ncccc12,0.679452055,0.01,0.25511800000000107
[N-]=[N+]=NCc1cc(CN2CCCCC2)c(O)c2ncccc12,NCCNCc1ccc(O)c2ncccc12,0.679452055,0.001,0.33797150000000165
C=C(C)n1c(=O)n(Cc2ccc(O)c3ncccc23)c2ccccc21,O=c1n(Cc2ccc(O)c3ncccc23)c2ccccc2n1Cc1ccc(O)c2ncccc12,0.829566855,1.0,0.02108824999999792
C=C(C)n1c(=O)n(Cc2ccc(O)c3ncccc23)c2ccccc21,O=c1n(Cc2ccc(O)c3ncccc23)c2ccccc2n1Cc1ccc(O)c2ncccc12,0.829566855,0.1,0.045776999999999846
C=C(C)n1c(=O)n(Cc2ccc(O)c3ncccc23)c2ccccc21,O=c1n(Cc2ccc(O)c3ncccc23)c2ccccc2n1Cc1ccc(O)c2ncccc12,0.829566855,0.01,0.05070899999999945
C=C(C)n1c(=O)n(Cc2ccc(O)c3ncccc23)c2ccccc21,O=c1n(Cc2ccc(O)c3ncccc23)c2ccccc2n1Cc1ccc(O)c2ncccc12,0.829566855,0.001,0.07911200000000085
Clc1ccc(-n2ccnc2)cc1,Clc1cccc(-n2ccnc2)c1,0.790540541,1.0,0.031007821428570947
Clc1ccc(-n2ccnc2)cc1,Clc1cccc(-n2ccnc2)c1,0.790540541,0.1,0.12274842658730112
Clc1ccc(-n2ccnc2)cc1,Clc1cccc(-n2ccnc2)c1,0.790540541,0.5,0.10262830158730218
Clc1ccc(-n2ccnc2)cc1,Clc1cccc(-n2ccnc2)c1,0.790540541,5.0,0.015377035714285392
CC(C)(C)OC(=O)NCc1ccc(O)c2ncccc12,NCCNCc1ccc(O)c2ncccc12,0.794453507,1.0,0.06073449999999858
CC(C)(C)OC(=O)NCc1ccc(O)c2ncccc12,NCCNCc1ccc(O)c2ncccc12,0.794453507,0.1,0.10897200000000018
CC(C)(C)OC(=O)NCc1ccc(O)c2ncccc12,NCCNCc1ccc(O)c2ncccc12,0.794453507,0.01,0.14126450000000024
CC(C)(C)OC(=O)NCc1ccc(O)c2ncccc12,NCCNCc1ccc(O)c2ncccc12,0.794453507,0.001,0.18286800000000158
C[NH+]1CCN(CCO)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,Cn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.298429319,1.0,0.635832999999997
C[NH+]1CCN(CCO)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,Cn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.298429319,2.0,0.5700679999999974
Cc1cc(O)c(C(=O)/C=C/c2cccc3cccnc23)c(=O)o1,C/C(=N\c1ccccc1)c1c(O)cc(C)oc1=O,0.467697907,1.0,0.006015166666667793
Cc1cc(O)c(C(=O)/C=C/c2cccc3cccnc23)c(=O)o1,C/C(=N\c1ccccc1)c1c(O)cc(C)oc1=O,0.467697907,0.1,0.004226499999999911
Cc1cc(O)c(C(=O)/C=C/c2cccc3cccnc23)c(=O)o1,C/C(=N\c1ccccc1)c1c(O)cc(C)oc1=O,0.467697907,0.01,0.039000500000000216
Cc1cc(O)c(C(=O)/C=C/c2cccc3cccnc23)c(=O)o1,C/C(=N\c1ccccc1)c1c(O)cc(C)oc1=O,0.467697907,0.001,0.08085349999999991
O=P(O)(O)C(O)c1ccccc1,CCOP(=O)(O)C(NC)c1cccc(OC)c1,0.263823065,1.0,0.013318250000000975
O=P(O)(O)C(O)c1ccccc1,CCOP(=O)(O)C(NC)c1cccc(OC)c1,0.263823065,0.1,0.015467857142855923
O=P(O)(O)C(O)c1ccccc1,CCOP(=O)(O)C(NC)c1cccc(OC)c1,0.263823065,0.01,0.31838735714285654
O=P(O)(O)C(O)c1ccccc1,CCOP(=O)(O)C(NC)c1cccc(OC)c1,0.263823065,0.5,0.07661559523809425
O=P(O)(O)C(O)c1ccccc1,CCOP(=O)(O)C(NC)c1cccc(OC)c1,0.263823065,0.05,0.2334968571428565
NC1=CC=CC=C1C1=NC2=CC=CC=C2N1,Nc1ccc(-c2nc3ccccc3[nH]2)cc1,0.80952381,1.0,0.017492678571428777
NC1=CC=CC=C1C1=NC2=CC=CC=C2N1,Nc1ccc(-c2nc3ccccc3[nH]2)cc1,0.80952381,0.1,0.07565954166666733
NC1=CC=CC=C1C1=NC2=CC=CC=C2N1,Nc1ccc(-c2nc3ccccc3[nH]2)cc1,0.80952381,0.5,0.028781005952380645
