0.595229684	 2.841	 190.271	 2.0	 1.0	 28.68	 3.0	 0.923	 0.1	 2.0	 1.0	 0.0	 0.0
0.65715307	 3.90872	 347.418	 5.0	 0.0	 48.52	 5.0	 0.9814	 1.0	 3.0	 0.0	 2.0	 0.0
0.669935642	 1.7369	 137.182	 2.0	 1.0	 21.26	 2.0	 0.827	 1.0	 1.0	 0.0	 1.0	 0.0
0.647495777	 2.3017	 166.611	 1.0	 1.0	 28.68	 1.0	 0.789	 0.1	 2.0	 0.0	 0.0	 0.0
0.693701966	 2.30364	 290.754	 4.0	 1.0	 59.28	 4.0	 0.65	 0.001	 4.0	 0.0	 1.0	 0.0
0.678032221	 1.2906	 205.257	 3.0	 0.0	 28.3	 5.0	 0.948	 0.01	 1.0	 0.0	 2.0	 0.0
0.237675584	 6.8904	 431.669	 5.0	 0.0	 63.38	 18.0	 0.962	 0.1	 5.0	 0.0	 1.0	 0.0
0.656380298	 2.5257	 178.622	 2.0	 0.0	 17.82	 1.0	 0.519	 1.0	 2.0	 0.0	 0.0	 0.0
0.353322091	 5.8101	 399.45	 6.0	 3.0	 105.75	 6.0	 0.974	 1.0	 3.0	 0.0	 3.0	 0.0
0.551178531	 3.1381	 239.234	 3.0	 1.0	 71.82	 2.0	 0.959	 1.0	 3.0	 0.0	 2.0	 0.0
0.35029642	 6.5875	 418.496	 4.0	 1.0	 47.28	 5.0	 0.906	 0.01	 2.0	 0.0	 2.0	 0.0
0.587323849	 1.9055	 210.287	 5.0	 2.0	 53.93	 2.0	 0.93	 5.0	 4.0	 2.0	 0.0	 0.0
0.765022516	 1.26802	 246.266	 5.0	 0.0	 61.19	 3.0	 0.867	 1.0	 2.0	 0.0	 3.0	 0.0
0.489912417	 3.7097	 472.563	 9.0	 0.0	 81.16	 0.0	 0.823	 0.001	 2.0	 1.0	 6.0	 0.0
0.720973739	 3.111	 362.385	 6.0	 1.0	 83.67	 3.0	 0.938	 1.0	 2.0	 0.0	 4.0	 0.0
0.632365415	 1.0216	 147.181	 2.0	 2.0	 54.7	 1.0	 0.218	 0.1	 3.0	 0.0	 0.0	 0.0
0.118409317	 3.499	 564.447	 3.0	 0.0	 30.82	 18.0	 0.7678	 0.05	 2.0	 0.0	 2.0	 0.0
0.219431003	 7.5624	 470.532	 6.0	 0.0	 68.96	 8.0	 0.7604	 0.5	 4.0	 0.0	 2.0	 0.0
0.114326601	 3.8418	 741.449	 4.0	 1.0	 55.4	 17.0	 0.924	 0.01	 2.0	 1.0	 3.0	 0.0
0.388816583	 0.2487	 180.236	 3.0	 2.0	 63.3	 2.0	 0.71	 0.15	 4.0	 1.0	 0.0	 0.0
0.383365286	 4.6604	 414.537	 9.0	 4.0	 118.28	 4.0	 0.851	 1.0	 4.0	 3.0	 2.0	 0.0
0.669269887	 2.0746	 362.403	 6.0	 0.0	 77.66	 8.0	 0.952	 0.01	 0.0	 1.0	 6.0	 0.0
0.81680249	 2.856	 245.253	 3.0	 2.0	 52.82	 3.0	 0.83	 0.01	 1.0	 0.0	 2.0	 0.0
0.344608358	 4.1421	 408.31	 5.0	 3.0	 80.97	 4.0	 0.8504	 0.05	 3.0	 1.0	 2.0	 0.0
0.558566383	 4.04372	 334.375	 5.0	 2.0	 88.82	 3.0	 0.7316	 0.1	 2.0	 0.0	 3.0	 0.0
0.034835049	 7.361	 970.656	 2.0	 0.0	 24.72	 26.0	 0.9048	 0.5	 4.0	 0.0	 0.0	 0.0
0.548948557	 2.7161	 168.199	 1.0	 1.0	 28.68	 0.0	 0.9	 0.8	 2.0	 0.0	 0.0	 0.0
0.747904394	 2.3431	 296.33	 6.0	 1.0	 75.19	 4.0	 0.96	 0.2	 4.0	 0.0	 2.0	 0.0
0.645836573	 1.6848	 172.187	 3.0	 0.0	 34.89	 2.0	 0.236	 0.1	 2.0	 0.0	 1.0	 0.0
0.632994974	 -0.8977	 230.094	 1.0	 1.0	 34.37	 1.0	 0.91	 1.0	 1.0	 0.0	 1.0	 0.0
0.776347529	 2.6335	 228.251	 4.0	 2.0	 65.71	 2.0	 0.808	 0.1	 2.0	 0.0	 2.0	 0.0
0.072108081	 4.9327	 780.844	 1.0	 0.0	 24.72	 22.0	 0.8778	 0.5	 4.0	 1.0	 0.0	 0.0
0.529376991	 1.1451	 133.154	 2.0	 2.0	 54.7	 0.0	 0.626	 1.0	 3.0	 0.0	 0.0	 0.0
0.575799902	 1.3973	 227.304	 3.0	 0.0	 38.66	 4.0	 0.755	 0.05	 1.0	 0.0	 2.0	 0.0
0.424381502	 -0.6719	 121.161	 3.0	 3.0	 63.32	 2.0	 0.45	 1.0	 1.0	 1.0	 2.0	 0.0
0.048569225	 0.1482	 782.965	 19.0	 2.0	 172.59	 44.0	 0.3153	 0.05	 0.0	 2.0	 17.0	 0.0
0.405536783	 3.6718	 461.01	 7.0	 1.0	 81.65	 8.0	 0.863	 2.0	 6.0	 0.0	 1.0	 0.0
0.824744796	 2.79452	 243.262	 4.0	 1.0	 62.8	 2.0	 0.865	 1.0	 1.0	 0.0	 3.0	 0.0
0.213726932	 0.0713	 441.288	 2.0	 1.0	 45.34	 7.0	 0.446	 0.1	 3.0	 0.0	 1.0	 0.0
0.79776327	 0.8608	 334.397	 4.0	 2.0	 86.71	 4.0	 0.92	 5.0	 2.0	 1.0	 4.0	 0.0
0.800581628	 3.1021	 278.311	 3.0	 1.0	 54.98	 3.0	 0.94	 0.1	 2.0	 0.0	 2.0	 0.0
0.800653278	 1.5765	 216.24	 3.0	 2.0	 62.22	 2.0	 0.919	 1.0	 2.0	 0.0	 2.0	 0.0
0.580158262	 0.0706	 343.268	 1.0	 0.0	 8.81	 5.0	 0.953	 0.5	 2.0	 0.0	 0.0	 0.0
0.826316693	 3.1799	 250.411	 1.0	 1.0	 15.27	 4.0	 0.83	 0.005	 2.0	 1.0	 0.0	 0.0
0.629081495	 1.6675	 137.182	 2.0	 1.0	 35.25	 2.0	 0.5526	 1.0	 1.0	 0.0	 1.0	 0.0
0.319052089	 3.3712	 408.639	 8.0	 3.0	 81.24	 18.0	 0.9265	 0.25	 8.0	 0.0	 0.0	 0.0
0.034835049	 7.361	 970.656	 2.0	 0.0	 24.72	 26.0	 0.8227	 0.05	 4.0	 0.0	 0.0	 0.0
0.628144734	 3.0547	 312.321	 4.0	 1.0	 72.83	 7.0	 0.7638	 0.001	 0.0	 0.0	 5.0	 0.0
0.7744217	 3.916	 353.853	 4.0	 1.0	 39.6	 3.0	 0.862	 0.001	 3.0	 0.0	 1.0	 0.0
0.826316693	 3.1799	 250.411	 1.0	 1.0	 15.27	 4.0	 0.96	 0.1	 2.0	 1.0	 0.0	 0.0
0.503067685	 1.4079	 111.119	 1.0	 1.0	 26.02	 0.0	 0.5738	 1.0	 1.0	 0.0	 0.0	 0.0
0.472640822	 1.8476	 243.06	 3.0	 2.0	 61.69	 2.0	 0.751	 1.0	 2.0	 0.0	 2.0	 0.0
0.595229684	 2.841	 190.271	 2.0	 1.0	 28.68	 3.0	 0.937	 1.0	 2.0	 1.0	 0.0	 0.0
0.520055541	 3.8928	 409.854	 7.0	 1.0	 84.03	 3.0	 0.918	 1.0	 3.0	 1.0	 3.0	 0.0
0.620574287	 1.0698	 250.327	 4.0	 2.0	 48.89	 3.0	 0.86	 1.0	 4.0	 1.0	 1.0	 0.0
0.492567582	 5.61224	 389.886	 3.0	 1.0	 46.92	 4.0	 0.87	 0.01	 3.0	 0.0	 1.0	 0.0
0.377585537	 6.5789	 388.47	 3.0	 1.0	 38.05	 4.0	 0.927	 0.01	 2.0	 0.0	 1.0	 0.0
0.485520706	 2.6869	 424.497	 7.0	 0.0	 65.83	 12.0	 0.913	 1.0	 2.0	 0.0	 5.0	 0.0
0.777233478	 0.8187	 189.218	 4.0	 1.0	 50.94	 3.0	 0.52	 0.2	 3.0	 0.0	 1.0	 0.0
0.094829962	 6.8054	 696.427	 11.0	 5.0	 170.8	 5.0	 0.844	 0.29	 0.0	 1.0	 10.0	 0.0
0.306154442	 6.872	 420.512	 4.0	 0.0	 43.18	 7.0	 0.9592	 0.5	 2.0	 0.0	 2.0	 0.0
0.513854391	 4.1682	 311.348	 3.0	 2.0	 70.25	 2.0	 0.97	 1.0	 5.0	 0.0	 0.0	 0.0
0.822605195	 2.8509	 256.374	 1.0	 2.0	 24.06	 4.0	 0.78	 0.01	 2.0	 1.0	 0.0	 0.0
0.542892761	 3.4899	 356.466	 3.0	 1.0	 54.45	 6.0	 0.885	 0.05	 2.0	 0.0	 2.0	 0.0
0.318840569	 0.9966	 382.427	 2.0	 1.0	 29.46	 16.0	 0.934	 1.0	 1.0	 0.0	 2.0	 0.0
0.078628621	 5.0594	 620.555	 3.0	 0.0	 30.82	 22.0	 0.7992	 0.5	 2.0	 0.0	 2.0	 0.0
0.808795169	 2.002	 202.257	 3.0	 1.0	 36.36	 2.0	 0.928	 1.0	 2.0	 0.0	 1.0	 0.0
0.388816583	 0.2487	 180.236	 3.0	 2.0	 63.3	 2.0	 0.92	 1.0	 4.0	 1.0	 0.0	 0.0
0.568427007	 3.02452	 182.226	 1.0	 1.0	 28.68	 0.0	 0.91	 0.8	 2.0	 0.0	 0.0	 0.0
0.777233478	 0.8187	 189.218	 4.0	 1.0	 50.94	 3.0	 0.893	 1.0	 3.0	 0.0	 1.0	 0.0
0.605331363	 2.8121	 209.252	 2.0	 2.0	 54.7	 1.0	 0.939	 1.0	 3.0	 0.0	 0.0	 0.0
0.575799902	 1.3973	 227.304	 3.0	 0.0	 38.66	 4.0	 0.881	 0.1	 1.0	 0.0	 2.0	 0.0
0.586382784	 3.0633	 342.347	 5.0	 1.0	 82.06	 8.0	 0.9596	 1.0	 0.0	 0.0	 6.0	 0.0
0.642205578	 0.2587	 193.21	 5.0	 0.0	 63.38	 1.0	 0.956	 0.1	 5.0	 0.0	 1.0	 0.0
0.66715862	 2.1936	 224.223	 5.0	 0.0	 64.7	 2.0	 0.9271	 0.8	 4.0	 0.0	 1.0	 0.0
0.656380298	 2.5257	 178.622	 2.0	 0.0	 17.82	 1.0	 0.584	 0.5	 2.0	 0.0	 0.0	 0.0
0.847236209	 2.686	 240.306	 1.0	 2.0	 41.13	 4.0	 0.31	 0.005	 2.0	 0.0	 1.0	 0.0
0.623885059	 3.5957	 331.375	 5.0	 1.0	 60.05	 3.0	 0.907	 0.1	 3.0	 0.0	 2.0	 0.0
0.395608245	 5.7679	 430.305	 4.0	 1.0	 50.94	 3.0	 0.679	 0.001	 3.0	 0.0	 1.0	 0.0
0.490446891	 0.71812	 82.106	 1.0	 1.0	 28.68	 0.0	 0.156	 0.1	 2.0	 0.0	 0.0	 0.0
0.034835049	 7.361	 970.656	 2.0	 0.0	 24.72	 26.0	 0.8966	 0.1	 4.0	 0.0	 0.0	 0.0
0.679191675	 2.065	 303.387	 4.0	 1.0	 61.77	 5.0	 0.423	 0.1	 3.0	 1.0	 2.0	 0.0
0.753464549	 2.8484	 213.236	 3.0	 2.0	 52.82	 2.0	 0.86	 0.5	 1.0	 0.0	 2.0	 0.0
0.28602442	 8.1616	 429.35	 2.0	 0.0	 24.72	 5.0	 0.8337	 0.075	 2.0	 0.0	 0.0	 0.0
0.361340888	 3.79712	 387.892	 5.0	 3.0	 80.97	 4.0	 0.7727	 0.5	 3.0	 1.0	 2.0	 0.0
0.488145587	 0.6697	 131.2	 2.0	 1.0	 21.26	 0.0	 0.743	 0.4	 1.0	 1.0	 1.0	 0.0
0.527576502	 4.2351	 323.359	 4.0	 1.0	 67.35	 2.0	 0.902	 0.1	 5.0	 0.0	 0.0	 0.0
0.716617402	 3.9942	 291.306	 3.0	 2.0	 69.89	 3.0	 0.782	 0.1	 1.0	 0.0	 3.0	 0.0
0.375051575	 0.1237	 334.245	 1.0	 0.0	 16.77	 8.0	 0.854	 0.1	 2.0	 0.0	 0.0	 0.0
0.208398934	 4.9316	 464.747	 8.0	 3.0	 81.24	 22.0	 0.9167	 0.5	 8.0	 0.0	 0.0	 0.0
0.547823603	 4.6912	 296.42	 4.0	 0.0	 25.78	 3.0	 0.68	 0.1	 2.0	 2.0	 0.0	 0.0
0.751239926	 0.2137	 190.206	 5.0	 1.0	 63.83	 3.0	 0.899	 0.8	 4.0	 0.0	 1.0	 0.0
0.435602071	 1.1435	 265.294	 5.0	 3.0	 96.92	 4.0	 0.657	 1.0	 3.0	 1.0	 3.0	 0.0
0.031007293	 9.0754	 977.068	 4.0	 0.0	 43.18	 29.0	 0.9681	 0.25	 4.0	 0.0	 2.0	 0.0
0.029729785	 9.6139	 949.168	 1.0	 0.0	 24.72	 34.0	 0.8539	 0.1	 4.0	 1.0	 0.0	 0.0
0.070237473	 4.1416	 740.67	 15.0	 11.0	 267.29	 4.0	 0.779	 0.14	 0.0	 0.0	 15.0	 0.0
0.655569504	 3.35452	 296.322	 3.0	 1.0	 63.6	 6.0	 0.7153	 0.01	 0.0	 0.0	 4.0	 0.0
0.435602071	 1.1435	 265.294	 5.0	 3.0	 96.92	 4.0	 0.557	 0.1	 3.0	 1.0	 3.0	 0.0
0.814653928	 2.857	 243.262	 4.0	 2.0	 62.05	 3.0	 0.95	 5.0	 1.0	 0.0	 3.0	 0.0
0.201523642	 8.5072	 511.456	 4.0	 0.0	 35.64	 7.0	 0.94	 5.0	 4.0	 0.0	 0.0	 0.0
0.530393373	 2.2271	 286.368	 5.0	 0.0	 49.45	 7.0	 0.946	 1.0	 0.0	 0.0	 5.0	 0.0
0.514239297	 3.6605	 289.791	 2.0	 2.0	 36.42	 3.0	 0.7855	 0.01	 3.0	 1.0	 0.0	 0.0
