reconstruct_smiles	raw_smiles	tanimoto_similarity	reconstruct_molwt	reconstruct_logp	raw_molwt	raw_logp	delta_molwt	delta_logp
COc1cccc(-c2cnc3ccccc3n2)c1OC	COc1cccc(-c2cnc3ccccc3n2)c1OC	1.0	266.3	3.314000000000002	266.3	3.314000000000002	0.0	0.0
Cc1ccc(O)c(/C=N/c2ccccc2O)c1	Cc1ccc(O)c(/C=N/c2ccccc2O)c1	1.0	227.26300000000003	3.1568200000000006	227.26300000000003	3.1568200000000006	0.0	0.0
ClCc1nc2ccccc2[nH]1	ClCc1nc2ccccc2[nH]1	1.0	166.611	2.3017	166.611	2.3017	0.0	0.0
O=C(C/C=C\O)Cc1ccsc1	C(=N/c1ccc(Cc2ccc(/N=C/c3ccsc3)cc2)cc1)\c1ccsc1	0.156599553	182.244	2.3215000000000003	386.5450000000001	6.901600000000005	-204.30100000000007	-4.580100000000004
CC1(C)COC1.S	CC1(C)COC(=S)N1	0.142857143	120.217	1.1556	131.20000000000002	0.6697	-10.983000000000018	0.4859
c1ccc2sc(SCCc3nc4ccccc4s3)nc2c1	c1ccc2sc(CSCc3nc4ccccc4s3)nc2c1	0.476712329	328.487	5.240800000000003	328.487	5.339400000000003	0.0	-0.09860000000000024
O=C(NCCCO)S(N)(=O)C	C[NH+]1CCN(CCO)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F	0.117957746	182.245	-1.401399999999999	511.36	0.0964000000000021	-329.115	-1.4978000000000011
Cn1c(-c2ccc(O)cc2)nc2ccccc2c1=O	Cn1c(-c2ccc(O)cc2)nc2ccccc2c1=O	1.0	252.27299999999997	2.3061	252.27299999999997	2.3061	0.0	0.0
CN(C)c1ccc(/C=C/c2nc3ccccc3[nH]c2=O)cc1	CN(C)c1ccc(/C=C/c2nc3ccccc3[nH]c2=O)cc1	1.0	291.354	3.1595000000000004	291.354	3.1595000000000004	0.0	0.0
Cc1ccsc1	C(=N/c1ccc(Cc2ccc(/N=C/c3ccsc3)cc2)cc1)\c1ccsc1	0.186619718	98.17	2.05652	386.5450000000001	6.901600000000005	-288.37500000000006	-4.845080000000005
Nc1ccccc1-c1nc2ccccc2[nH]1	Nc1ccccc1-c1nc2ccccc2[nH]1	1.0	209.25200000000004	2.8121	209.25200000000004	2.8121	0.0	0.0
OCc1cn(Cc2ccncc2)nn1	OCc1cn(Cc2ccncc2)nn1	1.0	190.206	0.21369999999999978	190.206	0.21369999999999978	0.0	0.0
O=C(NCc1ccccc1)NCc1ccccc1	S=C(NCc1ccccc1)NCc1ccccc1	0.632768362	240.306	2.686000000000001	256.374	2.850900000000001	-16.068000000000012	-0.16490000000000027
O=C(NCc1ccccc1)NCc1ccccc1	S=C(NCc1ccccc1)NCc1ccccc1	0.632768362	240.306	2.686000000000001	256.374	2.850900000000001	-16.068000000000012	-0.16490000000000027
Cc1ccc(-c2nc3ccccc3c(=O)n2C)cc1	Cc1ccc(-c2nc3ccccc3c(=O)n2C)cc1	1.0	250.30100000000002	2.908920000000001	250.30100000000002	2.908920000000001	0.0	0.0
Cc1ccc(O)c(/C=N/c2ccccc2O)c1	Cc1ccc(O)c(/C=N/c2ccccc2O)c1	1.0	227.26300000000003	3.1568200000000006	227.26300000000003	3.1568200000000006	0.0	0.0
[Br-].c1ccc(CCC[n+]2ccn(CCc3ccccc3)c2)cc1	[Br-].c1ccc(CCC[n+]2ccn(CCc3ccccc3)c2)cc1	1.0	371.322	0.6551000000000013	371.322	0.6551000000000013	0.0	0.0
CCCCCCCCCCC1=Nn2cnc3nc(NCCCCCCCCC3)c2CC1	O=C1CC(c2ccc(O)c(O)c2)c2c(cc(O)c3c2OC(c2ccc(O)c(O)c2)C(O)[C@H]3c2c(O)cc(O)c3c2OC(c2ccc(O)c(O)c2)C(O)C3)O1	0.339573919	427.6810000000005	7.302500000000008	740.6700000000003	4.14160000000001	-312.9889999999998	3.160899999999998
CCCC[n+]1ccc(C(=O)N/N=C/c2ccc(F)cc2)cc1	CCCC[n+]1ccc(C(=O)N/N=C/c2ccc(F)cc2)cc1	1.0	300.35699999999997	2.677200000000001	300.35699999999997	2.677200000000001	0.0	0.0
Oc1ccc(/C=N/Cc2ccc(F)cc2)c(O)c1	Oc1ccc(/C=N/Cc2ccc(F)cc2)c(O)c1	1.0	245.25300000000001	2.8560000000000016	245.25300000000001	2.8560000000000016	0.0	0.0
Cc1ccc(/C=C/C(=O)c2ccc(OCC(=O)O)cc2)cc1	Cc1ccc(/C=C/C(=O)c2ccc(OCC(=O)O)cc2)cc1	1.0	296.322	3.354520000000001	296.322	3.354520000000001	0.0	0.0
OCc1ccc(-n2ccnc2)cc1	O=Cc1ccc(-n2ccnc2)cc1	0.82	174.203	1.3645999999999998	172.18699999999998	1.6847999999999999	2.0160000000000196	-0.32020000000000004
COc1ccc(/C=C/C=O)cc1	COc1ccc(/C=C/C=O)cc1	1.0	162.188	1.9073	162.188	1.9073	0.0	0.0
Cc1ccccc1N=Cc1ccccc1O	Cc1ccccc1N=Cc1ccccc1O	1.0	211.264	3.4512200000000024	211.264	3.4512200000000024	0.0	0.0
OCc1cn(Cc2ccncc2)nn1	OCc1cn(Cc2ccncc2)nn1	1.0	190.206	0.21369999999999978	190.206	0.21369999999999978	0.0	0.0
CCCN(CCC)Cc1ccc2cccnc2c1O	CCCN(CCC)Cc1ccc2cccnc2c1O	1.0	258.365	3.5624000000000033	258.365	3.5624000000000033	0.0	0.0
COc1ccc(/C=N/c2cccc(C(=O)OC)c2)cc1O	COc1ccc(/C=N/c2cccc(C(=O)O)c2)cc1O	0.93814433	285.29900000000004	2.938000000000002	271.272	2.849600000000001	14.027000000000044	0.08840000000000092
Cc1ccc(N2C(=O)CC=CC2=O)cc1	Cc1ccc(N2C(=O)C=CC2=O)cc1	0.686825054	201.22500000000002	1.81452	187.198	1.4244199999999998	14.027000000000015	0.3901000000000001
c1ccc2[nH]c(-c3ccncc3)nc2c1	c1ccc2[nH]c(-c3ccncc3)nc2c1	1.0	195.225	2.6249000000000002	195.225	2.6249000000000002	0.0	0.0
CCN(CC)CCN1C(=O)C(=O)c2cc(Br)ccc21	CCN(CC)CCN1C(=O)C(=O)c2cc(Br)ccc21	1.0	325.206	2.3202	325.206	2.3202	0.0	0.0
CCCn1cnc[n+]1.[I-]	O=P(O)(O)CN(CCCCCCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O	0.09929078	238.05199999999996	-2.9765999999999986	492.2320000000001	-0.30840000000000045	-254.18000000000012	-2.668199999999998
CCCCCCn1cncn1	CCCCCCn1cc[n+](C)c1.[I-]	0.273062731	153.229	1.8583999999999998	294.17999999999995	-1.1030999999999977	-140.95099999999994	2.9614999999999974
O=c1[nH]c2ccccc2nc1/C=C/c1ccc(Cl)cc1	O=c1[nH]c2ccccc2nc1/C=C/c1ccc(Cl)cc1	1.0	282.73	3.746900000000002	282.73	3.746900000000002	0.0	0.0
CCCCCC[n+]1ccn(Br)c1.[I-]	CCCCCCn1cc[n+](C)c1.[I-]	0.574712644	359.049	-0.4820999999999993	294.17999999999995	-1.1030999999999977	64.86900000000003	0.6209999999999984
CC(=O)c1ccc(-n2ccnc2)cc1	CC(=O)c1ccc(-n2ccnc2)cc1	1.0	186.214	2.0749	186.214	2.0749	0.0	0.0
C#CCN1C(=O)c2ccccc2S1(=O)=O	C#CCN1C(=O)c2ccccc2S1(=O)=O	1.0	221.23699999999997	0.4643000000000001	221.23699999999997	0.4643000000000001	0.0	0.0
NC(=O)c1ccc(NCc2cccs2)cc1	NC(=O)c1ccc(N=Cc2cccs2)cc1	0.452115813	232.30800000000002	2.4591000000000003	230.292	2.597600000000001	2.0160000000000196	-0.1385000000000005
Nc1ccc(-n2ccnc2)cc1	Nc1ccc(-n2ccnc2)cc1	1.0	159.19200000000004	1.4545	159.19200000000004	1.4545	0.0	0.0
COc1cccc(-c2cnc3ccccc3n2)c1OC	COc1cccc(-c2cnc3ccccc3n2)c1OC	1.0	266.3	3.314000000000002	266.3	3.314000000000002	0.0	0.0
C=CCSc1nc2ccccc2[nH]1	C=CCSc1nc2ccccc2[nH]1	1.0	190.27100000000002	2.841	190.27100000000002	2.841	0.0	0.0
CCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC	CCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-]	1.0	1772.3580000000004	45.080299999999866	645.9400000000004	8.535700000000006	1126.4180000000001	36.54459999999986
OCc1ccc(-n2ccnc2)cc1	O=Cc1ccc(-n2ccnc2)cc1	0.82	174.203	1.3645999999999998	172.18699999999998	1.6847999999999999	2.0160000000000196	-0.32020000000000004
COCCCOc1cccc2cccnc12	BrCCCCOc1cccc2cccnc12	0.898305085	217.268	2.650100000000001	280.165	3.788700000000002	-62.89700000000002	-1.1386000000000012
CCN(CC)c1ccc(/C=N/c2nnc(N)s2)cc1	CCN(CC)c1ccc(/C=N\c2nnc(S)s2)cc1	0.795045045	275.381	2.7171000000000003	292.433	3.423600000000002	-17.05200000000002	-0.7065000000000019
Cc1cc(O)c(C(=O)C(C)Sc2ccc(N(C)C)cc2)c(=O)o1	Cc1cc(O)c(C(=O)/C=C/c2ccc(N(C)C)cc2)c(=O)o1	0.61208577	333.4090000000001	3.0833200000000014	299.3260000000001	2.615920000000001	34.08300000000003	0.4674000000000005
CCCC[n+]1ccc(C(=O)N/N=C/c2ccc(F)cc2)cc1	CCCC[n+]1ccc(C(=O)N/N=C/c2ccc(F)cc2)cc1	1.0	300.35699999999997	2.677200000000001	300.35699999999997	2.677200000000001	0.0	0.0
OCc1cn(Cc2ccccc2)nn1	OCc1cn(Cc2ccccc2)nn1	1.0	189.21800000000002	0.8187	189.21800000000002	0.8187	0.0	0.0
O=c1c2ccccc2[nH]c2ccc([N+](=O)[O-])cc12	O=c1c2ccccc2[nH]c2ccc([N+](=O)[O-])cc12	1.0	240.218	2.5895	240.218	2.5895	0.0	0.0
		0.791757383						
