SMILES,QED,LogP,MolWt,HBA,HBD,TPSA,NumRotBonds,Concentration_mM
CCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0484118690224015,12.436699999999984,786.2099999999996,1,1,29.1,43,0.1
CCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0484118690224015,12.436699999999984,786.2099999999996,1,1,29.1,43,0.01
CCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0484118690224015,12.436699999999984,786.2099999999996,1,1,29.1,43,0.5
CCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0484118690224015,12.436699999999984,786.2099999999996,1,1,29.1,43,0.05
CCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0484118690224015,12.436699999999984,786.2099999999996,1,1,29.1,43,0.001
CCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0484118690224015,12.436699999999984,786.2099999999996,1,1,29.1,43,5.0
CCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0484118690224015,12.436699999999984,786.2099999999996,1,1,29.1,43,0.25
CCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0484118690224015,12.436699999999984,786.2099999999996,1,1,29.1,43,0.005
CCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0484118690224015,12.436699999999984,786.2099999999996,1,1,29.1,43,2.0
CCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0484118690224015,12.436699999999984,786.2099999999996,1,1,29.1,43,0.2
CCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0484118690224015,12.436699999999984,786.2099999999996,1,1,29.1,43,0.4
CCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0484118690224015,12.436699999999984,786.2099999999996,1,1,29.1,43,0.8
CCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0484118690224015,12.436699999999984,786.2099999999996,1,1,29.1,43,2.5
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479398001443722,14.387199999999972,856.3449999999995,1,1,29.1,48,1.0
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479398001443722,14.387199999999972,856.3449999999995,1,1,29.1,48,0.1
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479398001443722,14.387199999999972,856.3449999999995,1,1,29.1,48,0.01
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479398001443722,14.387199999999972,856.3449999999995,1,1,29.1,48,0.5
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479398001443722,14.387199999999972,856.3449999999995,1,1,29.1,48,0.05
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479398001443722,14.387199999999972,856.3449999999995,1,1,29.1,48,0.001
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479398001443722,14.387199999999972,856.3449999999995,1,1,29.1,48,5.0
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479398001443722,14.387199999999972,856.3449999999995,1,1,29.1,48,0.25
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479398001443722,14.387199999999972,856.3449999999995,1,1,29.1,48,0.005
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479398001443722,14.387199999999972,856.3449999999995,1,1,29.1,48,2.0
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479398001443722,14.387199999999972,856.3449999999995,1,1,29.1,48,0.2
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479398001443722,14.387199999999972,856.3449999999995,1,1,29.1,48,0.4
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479398001443722,14.387199999999972,856.3449999999995,1,1,29.1,48,0.8
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479398001443722,14.387199999999972,856.3449999999995,1,1,29.1,48,2.5
CCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0481542939457525,13.21689999999998,814.2639999999994,1,1,29.1,45,1.0
CCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0481542939457525,13.21689999999998,814.2639999999994,1,1,29.1,45,0.1
CCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0481542939457525,13.21689999999998,814.2639999999994,1,1,29.1,45,0.01
CCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0481542939457525,13.21689999999998,814.2639999999994,1,1,29.1,45,0.5
CCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0481542939457525,13.21689999999998,814.2639999999994,1,1,29.1,45,0.05
CCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0481542939457525,13.21689999999998,814.2639999999994,1,1,29.1,45,0.001
CCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0481542939457525,13.21689999999998,814.2639999999994,1,1,29.1,45,5.0
CCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0481542939457525,13.21689999999998,814.2639999999994,1,1,29.1,45,0.25
CCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0481542939457525,13.21689999999998,814.2639999999994,1,1,29.1,45,0.005
CCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0481542939457525,13.21689999999998,814.2639999999994,1,1,29.1,45,2.0
CCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0481542939457525,13.21689999999998,814.2639999999994,1,1,29.1,45,0.2
CCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0481542939457525,13.21689999999998,814.2639999999994,1,1,29.1,45,0.4
CCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0481542939457525,13.21689999999998,814.2639999999994,1,1,29.1,45,0.8
CCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0481542939457525,13.21689999999998,814.2639999999994,1,1,29.1,45,2.5
CCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0482674609670462,12.826799999999984,800.2369999999995,1,1,29.1,44,1.0
CCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0482674609670462,12.826799999999984,800.2369999999995,1,1,29.1,44,0.1
CCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0482674609670462,12.826799999999984,800.2369999999995,1,1,29.1,44,0.01
CCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0482674609670462,12.826799999999984,800.2369999999995,1,1,29.1,44,0.5
CCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0482674609670462,12.826799999999984,800.2369999999995,1,1,29.1,44,0.05
CCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0482674609670462,12.826799999999984,800.2369999999995,1,1,29.1,44,0.001
CCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0482674609670462,12.826799999999984,800.2369999999995,1,1,29.1,44,5.0
CCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0482674609670462,12.826799999999984,800.2369999999995,1,1,29.1,44,0.25
CCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0482674609670462,12.826799999999984,800.2369999999995,1,1,29.1,44,0.005
CCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0482674609670462,12.826799999999984,800.2369999999995,1,1,29.1,44,2.0
CCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0482674609670462,12.826799999999984,800.2369999999995,1,1,29.1,44,0.2
CCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0482674609670462,12.826799999999984,800.2369999999995,1,1,29.1,44,0.4
CCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0482674609670462,12.826799999999984,800.2369999999995,1,1,29.1,44,0.8
CCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0482674609670462,12.826799999999984,800.2369999999995,1,1,29.1,44,2.5
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479952168165558,13.997099999999977,842.3179999999995,1,1,29.1,47,1.0
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479952168165558,13.997099999999977,842.3179999999995,1,1,29.1,47,0.1
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479952168165558,13.997099999999977,842.3179999999995,1,1,29.1,47,0.01
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479952168165558,13.997099999999977,842.3179999999995,1,1,29.1,47,0.5
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479952168165558,13.997099999999977,842.3179999999995,1,1,29.1,47,0.05
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479952168165558,13.997099999999977,842.3179999999995,1,1,29.1,47,0.001
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479952168165558,13.997099999999977,842.3179999999995,1,1,29.1,47,5.0
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479952168165558,13.997099999999977,842.3179999999995,1,1,29.1,47,0.25
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479952168165558,13.997099999999977,842.3179999999995,1,1,29.1,47,0.005
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479952168165558,13.997099999999977,842.3179999999995,1,1,29.1,47,2.0
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479952168165558,13.997099999999977,842.3179999999995,1,1,29.1,47,0.2
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479952168165558,13.997099999999977,842.3179999999995,1,1,29.1,47,0.4
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479952168165558,13.997099999999977,842.3179999999995,1,1,29.1,47,0.8
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Br-],0.0479952168165558,13.997099999999977,842.3179999999995,1,1,29.1,47,2.5
