SMILES,QED,LogP,MolWt,HBA,HBD,TPSA,NumRotBonds,Concentration_mM,IE
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,0.001,0.4262554999999997
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,5.0,0.8530734999999985
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,0.25,0.4556988333333329
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,0.005,0.42113699999999965
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,2.0,0.7896474999999987
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,0.2,0.45025383333333274
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,0.4,0.6193438333333343
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,0.8,0.7508979999999983
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.5530315284690744,0.0237000000000004,365.4110000000001,6,4,132.96,4,2.5,0.7940074999999988
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,1.0,0.8754025749999984
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.1,0.7284959999999994
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.01,0.6961695000000002
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.5,0.7585396666666672
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.05,0.7190513749999995
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.001,0.6127904999999998
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,5.0,0.8904421666666653
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.25,0.7306358333333328
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.005,0.6370819999999996
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,2.0,0.8829913095238083
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.2,0.7276519999999996
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.4,0.7567013333333338
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,0.8,0.8759605749999985
O=Cc1cc2cc([N+](=O)[O-])ccc2nc1Cl,0.3476827439714615,2.6089,236.614,4,0,73.1,2,2.5,0.8838413095238085
CCN(CC)CCN1C(=O)C(=O)c2c(Br)cccc21,0.7803361428196931,2.3202000000000007,325.206,3,0,40.620000000000005,5,1.0,0.9325621666666684
CCN(CC)CCN1C(=O)C(=O)c2c(Br)cccc21,0.7803361428196931,2.3202000000000007,325.206,3,0,40.620000000000005,5,0.1,0.881289
CCN(CC)CCN1C(=O)C(=O)c2c(Br)cccc21,0.7803361428196931,2.3202000000000007,325.206,3,0,40.620000000000005,5,0.01,0.8296809999999977
CCN(CC)CCN1C(=O)C(=O)c2c(Br)cccc21,0.7803361428196931,2.3202000000000007,325.206,3,0,40.620000000000005,5,0.5,0.8813829999999996
CCN(CC)CCN1C(=O)C(=O)c2c(Br)cccc21,0.7803361428196931,2.3202000000000007,325.206,3,0,40.620000000000005,5,0.05,0.8335088749999987
CCN(CC)CCN1C(=O)C(=O)c2c(Br)cccc21,0.7803361428196931,2.3202000000000007,325.206,3,0,40.620000000000005,5,0.001,0.7646365000000002
CCN(CC)CCN1C(=O)C(=O)c2c(Br)cccc21,0.7803361428196931,2.3202000000000007,325.206,3,0,40.620000000000005,5,5.0,0.9287453333333349
CCN(CC)CCN1C(=O)C(=O)c2c(Br)cccc21,0.7803361428196931,2.3202000000000007,325.206,3,0,40.620000000000005,5,0.25,0.8746130000000005
CCN(CC)CCN1C(=O)C(=O)c2c(Br)cccc21,0.7803361428196931,2.3202000000000007,325.206,3,0,40.620000000000005,5,0.005,0.7671015000000001
CCN(CC)CCN1C(=O)C(=O)c2c(Br)cccc21,0.7803361428196931,2.3202000000000007,325.206,3,0,40.620000000000005,5,2.0,0.9322023333333349
CCN(CC)CCN1C(=O)C(=O)c2c(Br)cccc21,0.7803361428196931,2.3202000000000007,325.206,3,0,40.620000000000005,5,0.2,0.8764580000000002
CCN(CC)CCN1C(=O)C(=O)c2c(Br)cccc21,0.7803361428196931,2.3202000000000007,325.206,3,0,40.620000000000005,5,0.4,0.8788229999999996
CCN(CC)CCN1C(=O)C(=O)c2c(Br)cccc21,0.7803361428196931,2.3202000000000007,325.206,3,0,40.620000000000005,5,0.8,0.9327441666666683
CCN(CC)CCN1C(=O)C(=O)c2c(Br)cccc21,0.7803361428196931,2.3202000000000007,325.206,3,0,40.620000000000005,5,2.5,0.932512333333335
CCCCCCCC[n+]1ccccn1.[I-],0.3840944489644076,-0.2663999999999988,320.2180000000001,1,0,16.77,7,1.0,0.9006159999999988
CCCCCCCC[n+]1ccccn1.[I-],0.3840944489644076,-0.2663999999999988,320.2180000000001,1,0,16.77,7,0.1,0.8629300000000028
CCCCCCCC[n+]1ccccn1.[I-],0.3840944489644076,-0.2663999999999988,320.2180000000001,1,0,16.77,7,0.01,0.7966049999999982
CCCCCCCC[n+]1ccccn1.[I-],0.3840944489644076,-0.2663999999999988,320.2180000000001,1,0,16.77,7,0.5,0.8890751666666681
CCCCCCCC[n+]1ccccn1.[I-],0.3840944489644076,-0.2663999999999988,320.2180000000001,1,0,16.77,7,0.05,0.8266224999999995
CCCCCCCC[n+]1ccccn1.[I-],0.3840944489644076,-0.2663999999999988,320.2180000000001,1,0,16.77,7,0.001,0.7280789999999995
CCCCCCCC[n+]1ccccn1.[I-],0.3840944489644076,-0.2663999999999988,320.2180000000001,1,0,16.77,7,5.0,0.9015069999999992
CCCCCCCC[n+]1ccccn1.[I-],0.3840944489644076,-0.2663999999999988,320.2180000000001,1,0,16.77,7,0.25,0.8675105000000022
CCCCCCCC[n+]1ccccn1.[I-],0.3840944489644076,-0.2663999999999988,320.2180000000001,1,0,16.77,7,0.005,0.7331039999999994
CCCCCCCC[n+]1ccccn1.[I-],0.3840944489644076,-0.2663999999999988,320.2180000000001,1,0,16.77,7,2.0,0.901290999999999
CCCCCCCC[n+]1ccccn1.[I-],0.3840944489644076,-0.2663999999999988,320.2180000000001,1,0,16.77,7,0.2,0.8670255000000024
CCCCCCCC[n+]1ccccn1.[I-],0.3840944489644076,-0.2663999999999988,320.2180000000001,1,0,16.77,7,0.4,0.8867756666666682
CCCCCCCC[n+]1ccccn1.[I-],0.3840944489644076,-0.2663999999999988,320.2180000000001,1,0,16.77,7,0.8,0.9008609999999987
CCCCCCCC[n+]1ccccn1.[I-],0.3840944489644076,-0.2663999999999988,320.2180000000001,1,0,16.77,7,2.5,0.901290999999999
CCc1ccc(/C=N\NC(N)=S)cc1,0.4475070691597976,1.4161,207.302,2,2,50.41,3,1.0,0.8440414166666667
CCc1ccc(/C=N\NC(N)=S)cc1,0.4475070691597976,1.4161,207.302,2,2,50.41,3,0.1,0.845258666666668
CCc1ccc(/C=N\NC(N)=S)cc1,0.4475070691597976,1.4161,207.302,2,2,50.41,3,0.01,0.7129699999999999
CCc1ccc(/C=N\NC(N)=S)cc1,0.4475070691597976,1.4161,207.302,2,2,50.41,3,0.5,0.9215269523809526
CCc1ccc(/C=N\NC(N)=S)cc1,0.4475070691597976,1.4161,207.302,2,2,50.41,3,0.05,0.7481775
CCc1ccc(/C=N\NC(N)=S)cc1,0.4475070691597976,1.4161,207.302,2,2,50.41,3,0.001,0.7280580000000001
CCc1ccc(/C=N\NC(N)=S)cc1,0.4475070691597976,1.4161,207.302,2,2,50.41,3,5.0,0.8926445833333336
CCc1ccc(/C=N\NC(N)=S)cc1,0.4475070691597976,1.4161,207.302,2,2,50.41,3,0.25,0.9053589523809517
CCc1ccc(/C=N\NC(N)=S)cc1,0.4475070691597976,1.4161,207.302,2,2,50.41,3,0.005,0.7223030000000001
CCc1ccc(/C=N\NC(N)=S)cc1,0.4475070691597976,1.4161,207.302,2,2,50.41,3,2.0,0.8720607499999994
CCc1ccc(/C=N\NC(N)=S)cc1,0.4475070691597976,1.4161,207.302,2,2,50.41,3,0.2,0.8937527857142846
CCc1ccc(/C=N\NC(N)=S)cc1,0.4475070691597976,1.4161,207.302,2,2,50.41,3,0.4,0.9239919523809533
CCc1ccc(/C=N\NC(N)=S)cc1,0.4475070691597976,1.4161,207.302,2,2,50.41,3,0.8,0.8437884166666667
CCc1ccc(/C=N\NC(N)=S)cc1,0.4475070691597976,1.4161,207.302,2,2,50.41,3,2.5,0.8756937499999995
Cc1ccc(-c2nc3ccccc3c(=O)n2C)cc1,0.6652758020273779,2.908920000000001,250.301,3,0,34.89,1,1.0,0.9192940416666657
Cc1ccc(-c2nc3ccccc3c(=O)n2C)cc1,0.6652758020273779,2.908920000000001,250.301,3,0,34.89,1,0.1,0.8766401666666654
Cc1ccc(-c2nc3ccccc3c(=O)n2C)cc1,0.6652758020273779,2.908920000000001,250.301,3,0,34.89,1,0.01,0.8499120000000003
Cc1ccc(-c2nc3ccccc3c(=O)n2C)cc1,0.6652758020273779,2.908920000000001,250.301,3,0,34.89,1,0.5,0.8803654999999994
Cc1ccc(-c2nc3ccccc3c(=O)n2C)cc1,0.6652758020273779,2.908920000000001,250.301,3,0,34.89,1,0.05,0.8468156666666663
Cc1ccc(-c2nc3ccccc3c(=O)n2C)cc1,0.6652758020273779,2.908920000000001,250.301,3,0,34.89,1,0.001,0.7894120000000003
Cc1ccc(-c2nc3ccccc3c(=O)n2C)cc1,0.6652758020273779,2.908920000000001,250.301,3,0,34.89,1,5.0,0.9250484333333334
Cc1ccc(-c2nc3ccccc3c(=O)n2C)cc1,0.6652758020273779,2.908920000000001,250.301,3,0,34.89,1,0.25,0.8692611666666656
Cc1ccc(-c2nc3ccccc3c(=O)n2C)cc1,0.6652758020273779,2.908920000000001,250.301,3,0,34.89,1,0.005,0.7807605000000004
Cc1ccc(-c2nc3ccccc3c(=O)n2C)cc1,0.6652758020273779,2.908920000000001,250.301,3,0,34.89,1,2.0,0.9209116416666661
Cc1ccc(-c2nc3ccccc3c(=O)n2C)cc1,0.6652758020273779,2.908920000000001,250.301,3,0,34.89,1,0.2,0.8705896666666655
Cc1ccc(-c2nc3ccccc3c(=O)n2C)cc1,0.6652758020273779,2.908920000000001,250.301,3,0,34.89,1,0.4,0.8776871619047611
Cc1ccc(-c2nc3ccccc3c(=O)n2C)cc1,0.6652758020273779,2.908920000000001,250.301,3,0,34.89,1,0.8,0.9195687916666657
Cc1ccc(-c2nc3ccccc3c(=O)n2C)cc1,0.6652758020273779,2.908920000000001,250.301,3,0,34.89,1,2.5,0.9217368916666661
CCOP(=O)(OC)C(O)c1ccccc1,0.7895574886133485,2.5535000000000005,230.2,4,1,55.760000000000005,5,1.0,0.9086890571428573
CCOP(=O)(OC)C(O)c1ccccc1,0.7895574886133485,2.5535000000000005,230.2,4,1,55.760000000000005,5,0.1,0.7661371666666671
CCOP(=O)(OC)C(O)c1ccccc1,0.7895574886133485,2.5535000000000005,230.2,4,1,55.760000000000005,5,0.01,0.7324532666666667
CCOP(=O)(OC)C(O)c1ccccc1,0.7895574886133485,2.5535000000000005,230.2,4,1,55.760000000000005,5,0.5,0.7625362500000001
CCOP(=O)(OC)C(O)c1ccccc1,0.7895574886133485,2.5535000000000005,230.2,4,1,55.760000000000005,5,0.05,0.767430785714286
CCOP(=O)(OC)C(O)c1ccccc1,0.7895574886133485,2.5535000000000005,230.2,4,1,55.760000000000005,5,0.001,0.7597682666666661
CCOP(=O)(OC)C(O)c1ccccc1,0.7895574886133485,2.5535000000000005,230.2,4,1,55.760000000000005,5,5.0,0.9385836666666678
CCOP(=O)(OC)C(O)c1ccccc1,0.7895574886133485,2.5535000000000005,230.2,4,1,55.760000000000005,5,0.25,0.7554001666666672
CCOP(=O)(OC)C(O)c1ccccc1,0.7895574886133485,2.5535000000000005,230.2,4,1,55.760000000000005,5,0.005,0.7537242666666664
CCOP(=O)(OC)C(O)c1ccccc1,0.7895574886133485,2.5535000000000005,230.2,4,1,55.760000000000005,5,2.0,0.9142403904761909
CCOP(=O)(OC)C(O)c1ccccc1,0.7895574886133485,2.5535000000000005,230.2,4,1,55.760000000000005,5,0.2,0.7603021666666667
CCOP(=O)(OC)C(O)c1ccccc1,0.7895574886133485,2.5535000000000005,230.2,4,1,55.760000000000005,5,0.4,0.7638700000000002
CCOP(=O)(OC)C(O)c1ccccc1,0.7895574886133485,2.5535000000000005,230.2,4,1,55.760000000000005,5,0.8,0.9082765571428574
CCOP(=O)(OC)C(O)c1ccccc1,0.7895574886133485,2.5535000000000005,230.2,4,1,55.760000000000005,5,2.5,0.9150528904761909
CCCCCCNc1nc(NCCCN(C)C)nc(Nc2nc3ccccc3[nH]2)n1,0.3143137000566958,3.8473000000000015,411.5580000000001,8,4,106.68,13,1.0,0.9634346666666653
CCCCCCNc1nc(NCCCN(C)C)nc(Nc2nc3ccccc3[nH]2)n1,0.3143137000566958,3.8473000000000015,411.5580000000001,8,4,106.68,13,0.1,0.9393628749999994
CCCCCCNc1nc(NCCCN(C)C)nc(Nc2nc3ccccc3[nH]2)n1,0.3143137000566958,3.8473000000000015,411.5580000000001,8,4,106.68,13,0.01,0.8304156666666661
CCCCCCNc1nc(NCCCN(C)C)nc(Nc2nc3ccccc3[nH]2)n1,0.3143137000566958,3.8473000000000015,411.5580000000001,8,4,106.68,13,0.5,0.9488568333333351
CCCCCCNc1nc(NCCCN(C)C)nc(Nc2nc3ccccc3[nH]2)n1,0.3143137000566958,3.8473000000000015,411.5580000000001,8,4,106.68,13,0.05,0.868229791666666
CCCCCCNc1nc(NCCCN(C)C)nc(Nc2nc3ccccc3[nH]2)n1,0.3143137000566958,3.8473000000000015,411.5580000000001,8,4,106.68,13,0.001,0.7482009999999998
CCCCCCNc1nc(NCCCN(C)C)nc(Nc2nc3ccccc3[nH]2)n1,0.3143137000566958,3.8473000000000015,411.5580000000001,8,4,106.68,13,5.0,0.9649241666666688
CCCCCCNc1nc(NCCCN(C)C)nc(Nc2nc3ccccc3[nH]2)n1,0.3143137000566958,3.8473000000000015,411.5580000000001,8,4,106.68,13,0.25,0.9411805166666669
CCCCCCNc1nc(NCCCN(C)C)nc(Nc2nc3ccccc3[nH]2)n1,0.3143137000566958,3.8473000000000015,411.5580000000001,8,4,106.68,13,0.005,0.7257245000000004
CCCCCCNc1nc(NCCCN(C)C)nc(Nc2nc3ccccc3[nH]2)n1,0.3143137000566958,3.8473000000000015,411.5580000000001,8,4,106.68,13,2.0,0.9634271666666655
CCCCCCNc1nc(NCCCN(C)C)nc(Nc2nc3ccccc3[nH]2)n1,0.3143137000566958,3.8473000000000015,411.5580000000001,8,4,106.68,13,0.2,0.9410527666666669
CCCCCCNc1nc(NCCCN(C)C)nc(Nc2nc3ccccc3[nH]2)n1,0.3143137000566958,3.8473000000000015,411.5580000000001,8,4,106.68,13,0.4,0.9485923333333353
CCCCCCNc1nc(NCCCN(C)C)nc(Nc2nc3ccccc3[nH]2)n1,0.3143137000566958,3.8473000000000015,411.5580000000001,8,4,106.68,13,0.8,0.9630701666666647
CCCCCCNc1nc(NCCCN(C)C)nc(Nc2nc3ccccc3[nH]2)n1,0.3143137000566958,3.8473000000000015,411.5580000000001,8,4,106.68,13,2.5,0.9639391666666677
CCCCCCCCNc1nc(NCCCN(C)C)nc(NCCCN(C)C)n1,0.3190520886459916,3.371200000000002,408.6390000000002,8,3,81.24,18,1.0,0.9521271333333352
