SMILES,QED,LogP,MolWt,HBA,HBD,TPSA,NumRotBonds,Concentration_mM,IE
CCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0271150535078584,10.635799999999996,1033.1759999999992,4,0,43.18000000000001,33,0.8,0.8819170000000017
CCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0271150535078584,10.635799999999996,1033.1759999999992,4,0,43.18000000000001,33,2.5,0.8705205000000015
CCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0265825091365369,11.025899999999996,1047.202999999999,4,0,43.18000000000001,34,1.0,0.8805480000000016
CCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0265825091365369,11.025899999999996,1047.202999999999,4,0,43.18000000000001,34,0.1,0.9603804999999995
CCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0265825091365369,11.025899999999996,1047.202999999999,4,0,43.18000000000001,34,0.01,0.9277530833333352
CCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0265825091365369,11.025899999999996,1047.202999999999,4,0,43.18000000000001,34,0.5,0.9582060000000011
CCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0265825091365369,11.025899999999996,1047.202999999999,4,0,43.18000000000001,34,0.05,0.954703000000002
CCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0265825091365369,11.025899999999996,1047.202999999999,4,0,43.18000000000001,34,0.001,0.8410223333333335
CCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0265825091365369,11.025899999999996,1047.202999999999,4,0,43.18000000000001,34,5.0,0.9333990000000011
CCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0265825091365369,11.025899999999996,1047.202999999999,4,0,43.18000000000001,34,0.25,0.9064520000000006
CCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0265825091365369,11.025899999999996,1047.202999999999,4,0,43.18000000000001,34,0.005,0.8246833333333332
CCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0265825091365369,11.025899999999996,1047.202999999999,4,0,43.18000000000001,34,2.0,0.8700755000000012
CCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0265825091365369,11.025899999999996,1047.202999999999,4,0,43.18000000000001,34,0.2,0.9121380000000003
CCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0265825091365369,11.025899999999996,1047.202999999999,4,0,43.18000000000001,34,0.4,0.9588285000000011
CCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0265825091365369,11.025899999999996,1047.202999999999,4,0,43.18000000000001,34,0.8,0.8812175000000014
CCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0265825091365369,11.025899999999996,1047.202999999999,4,0,43.18000000000001,34,2.5,0.8700755000000012
CCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0258781982711031,11.80609999999999,1075.2569999999992,4,0,43.18000000000001,36,1.0,0.8816940000000015
CCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0258781982711031,11.80609999999999,1075.2569999999992,4,0,43.18000000000001,36,0.1,0.9603804999999995
CCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0258781982711031,11.80609999999999,1075.2569999999992,4,0,43.18000000000001,36,0.01,0.9277530833333352
CCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0258781982711031,11.80609999999999,1075.2569999999992,4,0,43.18000000000001,36,0.5,0.9582060000000011
CCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0258781982711031,11.80609999999999,1075.2569999999992,4,0,43.18000000000001,36,0.05,0.954703000000002
CCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0258781982711031,11.80609999999999,1075.2569999999992,4,0,43.18000000000001,36,0.001,0.8410223333333335
CCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0258781982711031,11.80609999999999,1075.2569999999992,4,0,43.18000000000001,36,5.0,0.9328870000000012
CCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0258781982711031,11.80609999999999,1075.2569999999992,4,0,43.18000000000001,36,0.25,0.9064520000000006
CCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0258781982711031,11.80609999999999,1075.2569999999992,4,0,43.18000000000001,36,0.005,0.8246833333333332
CCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0258781982711031,11.80609999999999,1075.2569999999992,4,0,43.18000000000001,36,2.0,0.8714785000000014
CCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0258781982711031,11.80609999999999,1075.2569999999992,4,0,43.18000000000001,36,0.2,0.9121380000000003
CCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0258781982711031,11.80609999999999,1075.2569999999992,4,0,43.18000000000001,36,0.4,0.9588285000000011
CCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0258781982711031,11.80609999999999,1075.2569999999992,4,0,43.18000000000001,36,0.8,0.8823635000000016
CCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0258781982711031,11.80609999999999,1075.2569999999992,4,0,43.18000000000001,36,2.5,0.8714785000000014
CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0261785620624593,11.415999999999991,1061.229999999999,4,0,43.18000000000001,35,1.0,0.8803060000000015
CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0261785620624593,11.415999999999991,1061.229999999999,4,0,43.18000000000001,35,0.1,0.9603804999999995
CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0261785620624593,11.415999999999991,1061.229999999999,4,0,43.18000000000001,35,0.01,0.9277530833333352
CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0261785620624593,11.415999999999991,1061.229999999999,4,0,43.18000000000001,35,0.5,0.9582060000000011
CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0261785620624593,11.415999999999991,1061.229999999999,4,0,43.18000000000001,35,0.05,0.954703000000002
CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0261785620624593,11.415999999999991,1061.229999999999,4,0,43.18000000000001,35,0.001,0.8410223333333335
CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0261785620624593,11.415999999999991,1061.229999999999,4,0,43.18000000000001,35,5.0,0.9331430000000012
CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0261785620624593,11.415999999999991,1061.229999999999,4,0,43.18000000000001,35,0.25,0.9064520000000006
CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0261785620624593,11.415999999999991,1061.229999999999,4,0,43.18000000000001,35,0.005,0.8246833333333332
CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0261785620624593,11.415999999999991,1061.229999999999,4,0,43.18000000000001,35,2.0,0.8698335000000011
CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0261785620624593,11.415999999999991,1061.229999999999,4,0,43.18000000000001,35,0.2,0.9121380000000003
CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0261785620624593,11.415999999999991,1061.229999999999,4,0,43.18000000000001,35,0.4,0.9588285000000011
CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0261785620624593,11.415999999999991,1061.229999999999,4,0,43.18000000000001,35,0.8,0.8809755000000014
CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0261785620624593,11.415999999999991,1061.229999999999,4,0,43.18000000000001,35,2.5,0.8698335000000011
CCCCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0253865383336949,12.976399999999984,1117.3379999999993,4,0,43.18000000000001,39,1.0,0.8762505000000013
CCCCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0253865383336949,12.976399999999984,1117.3379999999993,4,0,43.18000000000001,39,0.1,0.9605364999999995
CCCCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0253865383336949,12.976399999999984,1117.3379999999993,4,0,43.18000000000001,39,0.01,0.9277530833333352
CCCCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0253865383336949,12.976399999999984,1117.3379999999993,4,0,43.18000000000001,39,0.5,0.9583165000000012
CCCCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0253865383336949,12.976399999999984,1117.3379999999993,4,0,43.18000000000001,39,0.05,0.954703000000002
CCCCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0253865383336949,12.976399999999984,1117.3379999999993,4,0,43.18000000000001,39,0.001,0.8410223333333335
CCCCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0253865383336949,12.976399999999984,1117.3379999999993,4,0,43.18000000000001,39,5.0,0.9276705000000011
CCCCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0253865383336949,12.976399999999984,1117.3379999999993,4,0,43.18000000000001,39,0.25,0.9065815000000006
CCCCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0253865383336949,12.976399999999984,1117.3379999999993,4,0,43.18000000000001,39,0.005,0.8246833333333332
CCCCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0253865383336949,12.976399999999984,1117.3379999999993,4,0,43.18000000000001,39,2.0,0.8660650000000011
CCCCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0253865383336949,12.976399999999984,1117.3379999999993,4,0,43.18000000000001,39,0.2,0.9122675000000003
CCCCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0253865383336949,12.976399999999984,1117.3379999999993,4,0,43.18000000000001,39,0.4,0.9589390000000012
CCCCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0253865383336949,12.976399999999984,1117.3379999999993,4,0,43.18000000000001,39,0.8,0.8769200000000014
CCCCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0253865383336949,12.976399999999984,1117.3379999999993,4,0,43.18000000000001,39,2.5,0.8660650000000011
CCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0256585078851709,12.196199999999989,1089.2839999999992,4,0,43.18000000000001,37,1.0,0.8808995000000014
CCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0256585078851709,12.196199999999989,1089.2839999999992,4,0,43.18000000000001,37,0.1,0.9605364999999995
CCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0256585078851709,12.196199999999989,1089.2839999999992,4,0,43.18000000000001,37,0.01,0.9277530833333352
CCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0256585078851709,12.196199999999989,1089.2839999999992,4,0,43.18000000000001,37,0.5,0.9583165000000012
CCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0256585078851709,12.196199999999989,1089.2839999999992,4,0,43.18000000000001,37,0.05,0.954703000000002
CCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0256585078851709,12.196199999999989,1089.2839999999992,4,0,43.18000000000001,37,0.001,0.8410223333333335
CCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0256585078851709,12.196199999999989,1089.2839999999992,4,0,43.18000000000001,37,5.0,0.9320925000000011
CCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0256585078851709,12.196199999999989,1089.2839999999992,4,0,43.18000000000001,37,0.25,0.9065815000000006
CCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0256585078851709,12.196199999999989,1089.2839999999992,4,0,43.18000000000001,37,0.005,0.8246833333333332
CCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0256585078851709,12.196199999999989,1089.2839999999992,4,0,43.18000000000001,37,2.0,0.8706840000000011
CCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0256585078851709,12.196199999999989,1089.2839999999992,4,0,43.18000000000001,37,0.2,0.9122675000000003
CCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0256585078851709,12.196199999999989,1089.2839999999992,4,0,43.18000000000001,37,0.4,0.9589390000000012
CCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/c2ccc(-c3ccc(/N=C/c4ccc([N+](C)(C)CCCCCCCCCCCC)cc4)c(OC)c3)cc2OC)cc1.[Br-].[Br-],0.0256585078851709,12.196199999999989,1089.2839999999992,4,0,43.18000000000001,37,0.8,0.8815690000000015
